Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
61.791,61.316,60.774,60.165,59.486,58.738,57.919,57.029,56.069,55.040,53.946,52.790,51.578,50.318,49.021,47.699,46.366,45.041,43.740,42.486,41.300,40.204,39.219,38.365,37.661,37.122,36.761,36.584,36.597,36.799,37.185,37.747,38.472,39.345,40.346,41.456,42.652,43.913,45.218,46.546,47.878,49.198,50.490,51.744,52.949,54.097,55.183,56.203,57.153,58.034,58.843,59.582,60.251,60.851,61.384,61.850,62.252,62.590,62.866,63.081,63.235,63.330,63.365,63.341,63.257,63.114,62.910,62.646,62.319,61.930
33.137,32.090,31.037,29.984,28.936,27.899,26.879,25.881,24.913,23.979,23.087,22.241,21.448,20.712,20.039,19.432,18.897,18.436,18.053,17.749,17.528,17.390,17.337,17.368,17.484,17.683,17.965,18.328,18.769,19.285,19.873,20.530,21.249,22.028,22.861,23.742,24.665,25.625,26.615,27.630,28.664,29.710,30.762,31.815,32.864,33.904,34.929,35.937,36.923,37.883,38.815,39.716,40.583,41.416,42.212,42.970,43.690,44.369,45.009,45.609,46.167,46.685,47.163,47.600,47.996,48.352,48.668,48.945,49.181,49.379
65.291,63.527,61.678,59.806,57.990,56.330,54.935,53.909,53.337,53.268,53.709,54.621,55.927,57.527,59.312,61.178,63.039,64.831,66.508,68.045,69.429,70.659,71.740,72.678,73.483,74.165,74.734,75.197,75.562,75.835,76.020,76.120,76.136,76.070,75.920,75.684,75.357,74.934,74.409,73.774,73.020,72.137,71.116,69.947,68.625,67.150,65.527,63.778,61.938,60.065,58.236,56.548,55.109,54.026,53.387,53.247,53.618,54.469,55.726,57.291,59.057,60.917,62.783,64.588,66.283,67.840,69.246,70.498,71.598,72.555
52.254,52.230,52.126,51.943,51.680,51.337,50.916,50.415,49.835,49.177,48.443,47.635,46.756,45.810,44.801,43.738,42.627,41.479,40.305,39.118,37.934,36.768,35.637,34.559,33.551,32.633,31.819,31.124,30.563,30.146,29.881,29.773,29.825,30.035,30.399,30.910,31.558,32.332,33.215,34.193,35.248,36.362,37.518,38.698,39.886,41.066,42.224,43.349,44.431,45.460,46.429,47.332,48.166,48.926,49.611,50.218,50.747,51.197,51.568,51.859,52.070,52.202,52.255,52.228,52.121,51.936,51.670,51.325,50.901,50.397
-28.782,-29.418,-30.018,-30.581,-31.106,-31.593,-32.041,-32.449,-32.817,-33.145,-33.433,-33.681,-33.888,-34.054,-34.179,-34.264,-34.308,-34.311,-34.273,-34.195,-34.075,-33.915,-33.714,-33.473,-33.191,-32.869,-32.506,-32.104,-31.663,-31.182,-30.663,-30.105,-29.511,-28.880,-28.214,-27.513,-26.780,-26.016,-25.222,-24.400,-23.553,-22.683,-21.793,-20.885,-19.963,-19.029,-18.087,-17.140,-16.193,-15.248,-14.310,-13.383,-12.471,-11.576,-10.704,-9.858,-9.041,-8.256,-7.508,-6.800,-6.133,-5.511,-4.937,-4.412,-3.939,-3.519,-3.154,-2.845,-2.594,-2.401
68.053,68.803,69.443,69.979,70.416,70.756,71.005,71.165,71.236,71.221,71.118,70.928,70.647,70.272,69.801,69.229,68.551,67.761,66.856,65.830,64.681,63.411,62.022,60.526,58.940,57.292,55.619,53.970,52.401,50.977,49.765,48.825,48.210,47.954,48.072,48.559,49.384,50.503,51.857,53.380,55.007,56.677,58.340,59.952,61.483,62.913,64.228,65.422,66.492,67.442,68.274,68.992,69.603,70.111,70.520,70.835,71.059,71.193,71.241,71.201,71.074,70.858,70.552,70.151,69.652,69.051,68.342,67.521,66.582,65.522
11.281,11.096,10.904,10.705,10.501,10.291,10.076,9.856,9.631,9.402,9.168,8.932,8.692,8.449,8.204,7.957,7.708,7.458,7.208,6.956,6.705,6.455,6.205,5.956,5.709,5.464,5.222,4.982,4.746,4.513,4.285,4.061,3.842,3.628,3.420,3.217,3.021,2.831,2.648,2.473,2.305,2.144,1.992,1.848,1.712,1.585,1.468,1.359,1.260,1.170,1.089,1.019,0.958,0.907,0.867,0.836,0.816,0.806,0.806,0.816,0.837,0.867,0.908,0.959,1.020,1.090,1.171,1.261,1.360,1.469
6.157,6.657,7.196,7.772,8.381,9.021,9.686,10.374,11.080,11.800,12.531,13.268,14.006,14.743,15.474,16.196,16.904,17.595,18.265,18.913,19.534,20.126,20.686,21.213,21.703,22.156,22.570,22.943,23.274,23.561,23.805,24.004,24.157,24.265,24.326,24.341,24.310,24.232,24.109,23.939,23.725,23.466,23.163,22.817,22.430,22.002,21.536,21.032,20.494,19.922,19.320,18.689,18.033,17.355,16.658,15.945,15.220,14.486,13.748,13.009,12.274,11.547,10.831,10.131,9.451,8.794,8.165,7.567,7.003,6.478
72.578,72.573,72.568,72.562,72.556,72.550,72.544,72.537,72.530,72.523,72.515,72.507,72.499,72.490,72.482,72.472,72.463,72.453,72.444,72.433,72.423,72.412,72.401,72.390,72.378,72.367,72.355,72.343,72.330,72.317,72.304,72.291,72.278,72.264,72.251,72.237,72.223,72.208,72.194,72.179,72.164,72.149,72.134,72.118,72.103,72.087,72.071,72.055,72.039,72.023,72.007,71.990,71.974,71.957,71.940,71.924,71.907,71.890,71.873,71.856,71.839,71.821,71.804,71.787,71.770,71.753,71.735,71.718,71.701,71.684
75.974,75.779,75.452,74.984,74.365,73.584,72.626,71.478,70.130,68.579,66.836,64.936,62.947,60.974,59.162,57.679,56.689,56.313,56.600,57.513,58.938,60.716,62.676,64.670,66.587,68.354,69.932,71.308,72.482,73.465,74.269,74.909,75.397,75.743,75.955,76.038,75.993,75.821,75.516,75.072,74.479,73.726,72.798,71.683,70.369,68.851,67.138,65.261,63.280,61.295,59.445,57.896,56.814,56.330,56.507,57.322,58.672,60.403,62.344,64.341,66.277,68.072,69.683,71.093,72.300,73.314,74.147,74.814,75.326,75.695
3.281,2.512,1.753,1.003,0.267,-0.456,-1.164,-1.854,-2.526,-3.179,-3.810,-4.420,-5.006,-5.568,-6.105,-6.616,-7.100,-7.556,-7.984,-8.382,-8.752,-9.090,-9.399,-9.676,-9.922,-10.136,-10.318,-10.469,-10.586,-10.672,-10.725,-10.745,-10.733,-10.688,-10.610,-10.500,-10.357,-10.183,-9.976,-9.738,-9.468,-9.167,-8.835,-8.474,-8.082,-7.661,-7.212,-6.735,-6.230,-5.699,-5.143,-4.563,-3.959,-3.332,-2.684,-2.017,-1.331,-0.627,0.092,0.826,1.572,2.329,3.096,3.871,4.652,5.438,6.226,7.015,7.803,8.589
-87.923,-87.923,-87.923,-87.923,-87.924,-87.924,-87.924,-87.925,-87.925,-87.925,-87.926,-87.926,-87.926,-87.927,-87.927,-87.927,-87.928,-87.928,-87.929,-87.929,-87.929,-87.930,-87.930,-87.931,-87.931,-87.932,-87.932,-87.933,-87.933,-87.933,-87.934,-87.934,-87.935,-87.935,-87.936,-87.936,-87.937,-87.937,-87.938,-87.938,-87.939,-87.939,-87.940,-87.940,-87.941,-87.941,-87.942,-87.942,-87.942,-87.943,-87.943,-87.944,-87.944,-87.945,-87.945,-87.946,-87.946,-87.946,-87.947,-87.947,-87.948,-87.948,-87.948,-87.949,-87.949,-87.949,-87.950,-87.950,-87.950,-87.951
83.146,83.276,83.394,83.500,83.596,83.680,83.753,83.815,83.866,83.905,83.933,83.951,83.957,83.953,83.937,83.911,83.873,83.825,83.765,83.694,83.612,83.518,83.414,83.297,83.170,83.032,82.883,82.724,82.556,82.378,82.194,82.002,81.806,81.607,81.408,81.210,81.018,80.834,80.661,80.502,80.362,80.243,80.149,80.080,80.040,80.029,80.048,80.096,80.172,80.273,80.398,80.544,80.706,80.883,81.070,81.264,81.462,81.662,81.860,82.055,82.245,82.428,82.603,82.769,82.925,83.071,83.206,83.330,83.443,83.545
46.710,46.710,46.710,46.710,46.711,46.711,46.711,46.711,46.711,46.712,46.712,46.712,46.712,46.712,46.713,46.713,46.713,46.713,46.714,46.714,46.714,46.714,46.715,46.715,46.715,46.715,46.715,46.716,46.716,46.716,46.716,46.717,46.717,46.717,46.717,46.718,46.718,46.718,46.718,46.719,46.719,46.719,46.719,46.720,46.720,46.720,46.720,46.721,46.721,46.721,46.721,46.722,46.722,46.722,46.722,46.723,46.723,46.723,46.724,46.724,46.724,46.724,46.725,46.725,46.725,46.725,46.726,46.726,46.726,46.727
56.180,56.641,57.083,57.504,57.905,58.286,58.649,58.992,59.317,59.624,59.913,60.185,60.440,60.677,60.898,61.103,61.292,61.465,61.622,61.764,61.890,62.001,62.098,62.180,62.247,62.299,62.337,62.360,62.369,62.363,62.343,62.308,62.259,62.195,62.117,62.024,61.916,61.792,61.654,61.500,61.331,61.146,60.944,60.727,60.493,60.242,59.974,59.689,59.386,59.065,58.725,58.367,57.989,57.593,57.176,56.739,56.282,55.804,55.305,54.785,54.243,53.680,53.094,52.486,51.856,51.204,50.530,49.834,49.117,48.378
31.074,32.133,33.219,34.323,35.434,36.542,37.639,38.717,39.768,40.786,41.765,42.702,43.591,44.430,45.216,45.948,46.623,47.241,47.801,48.303,48.746,49.130,49.455,49.721,49.929,50.078,50.169,50.201,50.175,50.091,49.948,49.747,49.487,49.168,48.791,48.354,47.859,47.306,46.694,46.025,45.299,44.519,43.685,42.801,41.870,40.895,39.881,38.833,37.758,36.663,35.555,34.444,33.340,32.251,31.189,30.164,29.187,28.269,27.421,26.651,25.969,25.383,24.900,24.526,24.265,24.121,24.095,24.187,24.397,24.721
20.238,19.626,19.092,18.640,18.274,17.997,17.810,17.716,17.715,17.808,17.992,18.268,18.633,19.083,19.615,20.226,20.909,21.660,22.472,23.338,24.253,25.209,26.199,27.214,28.249,29.295,30.347,31.396,32.438,33.465,34.473,35.457,36.412,37.334,38.221,39.069,39.877,40.641,41.360,42.033,42.659,43.237,43.767,44.248,44.681,45.063,45.397,45.682,45.917,46.103,46.240,46.328,46.367,46.357,46.298,46.190,46.033,45.827,45.572,45.267,44.913,44.510,44.058,43.557,43.008,42.410,41.764,41.072,40.334,39.553
-18.678,-19.309,-20.069,-20.931,-21.866,-22.843,-23.831,-24.799,-25.719,-26.566,-27.317,-27.954,-28.461,-28.827,-29.043,-29.107,-29.015,-28.770,-28.377,-27.845,-27.185,-26.415,-25.552,-24.621,-23.647,-22.660,-21.688,-20.765,-19.920,-19.182,-18.576,-18.126,-17.845,-17.745,-17.829,-18.094,-18.531,-19.123,-19.850,-20.687,-21.605,-22.574,-23.561,-24.538,-25.474,-26.343,-27.122,-27.792,-28.336,-28.741,-28.999,-29.105,-29.055,-28.852,-28.498,-28.003,-27.377,-26.635,-25.796,-24.881,-23.916,-22.929,-21.950,-21.011,-20.141,-19.371,-18.727,-18.232,-17.904,-17.754
46.446,46.942,47.284,47.466,47.487,47.346,47.045,46.588,45.981,45.231,44.352,43.360,42.275,41.124,39.938,38.753,37.609,36.547,35.609,34.834,34.256,33.899,33.781,33.907,34.271,34.856,35.637,36.579,37.644,38.790,39.976,41.162,42.311,43.393,44.382,45.257,46.002,46.605,47.057,47.353,47.488,47.462,47.275,46.929,46.428,45.778,44.990,44.076,43.055,41.948,40.783,39.593,38.416,37.291,36.261,35.367,34.645,34.129,33.840,33.792,33.988,34.418,35.063,35.894,36.876,37.969,39.131,40.321,41.499,42.632
-62.942,-61.290,-59.553,-57.804,-56.135,-54.658,-53.487,-52.726,-52.447,-52.677,-53.394,-54.529,-55.981,-57.636,-59.382,-61.123,-62.787,-64.321,-65.697,-66.898,-67.920,-68.764,-69.435,-69.939,-70.281,-70.466,-70.497,-70.373,-70.093,-69.654,-69.049,-68.274,-67.323,-66.193,-64.885,-63.411,-61.794,-60.076,-58.322,-56.618,-55.072,-53.798,-52.905,-52.477,-52.556,-53.133,-54.152,-55.522,-57.128,-58.858,-60.609,-62.302,-63.879,-65.304,-66.558,-67.634,-68.530,-69.252,-69.806,-70.196,-70.427,-70.504,-70.426,-70.193,-69.802,-69.247,-68.524,-67.626,-66.549,-65.293
-16.996,-16.931,-16.875,-16.825,-16.784,-16.750,-16.725,-16.708,-16.700,-16.700,-16.709,-16.726,-16.751,-16.784,-16.826,-16.875,-16.932,-16.996,-17.068,-17.145,-17.229,-17.319,-17.413,-17.513,-17.617,-17.724,-17.835,-17.948,-18.063,-18.180,-18.297,-18.415,-18.533,-18.649,-18.764,-18.877,-18.987,-19.094,-19.198,-19.297,-19.391,-19.481,-19.564,-19.642,-19.714,-19.778,-19.836,-19.887,-19.930,-19.965,-19.992,-20.012,-20.023,-20.026,-20.021,-20.008,-19.987,-19.958,-19.921,-19.876,-19.824,-19.765,-19.698,-19.625,-19.546,-19.461,-19.371,-19.275,-19.175,-19.071
-75.135,-75.008,-74.862,-74.697,-74.513,-74.310,-74.086,-73.842,-73.577,-73.292,-72.985,-72.657,-72.308,-71.937,-71.545,-71.132,-70.699,-70.247,-69.775,-69.287,-68.783,-68.266,-67.738,-67.202,-66.662,-66.121,-65.585,-65.058,-64.545,-64.053,-63.586,-63.150,-62.753,-62.399,-62.094,-61.842,-61.647,-61.514,-61.443,-61.437,-61.495,-61.616,-61.799,-62.040,-62.335,-62.680,-63.069,-63.497,-63.958,-64.446,-64.956,-65.480,-66.015,-66.555,-67.096,-67.633,-68.162,-68.682,-69.189,-69.680,-70.155,-70.612,-71.049,-71.466,-71.862,-72.237,-72.590,-72.922,-73.233,-73.523
-20.979,-20.051,-19.166,-18.332,-17.559,-16.853,-16.223,-15.675,-15.215,-14.848,-14.578,-14.407,-14.339,-14.372,-14.507,-14.743,-15.077,-15.505,-16.023,-16.626,-17.306,-18.058,-18.872,-19.740,-20.654,-21.604,-22.580,-23.574,-24.576,-25.577,-26.569,-27.542,-28.491,-29.407,-30.285,-31.119,-31.904,-32.636,-33.312,-33.927,-34.481,-34.970,-35.393,-35.749,-36.036,-36.253,-36.401,-36.479,-36.486,-36.423,-36.289,-36.086,-35.813,-35.471,-35.061,-34.586,-34.045,-33.442,-32.778,-32.057,-31.283,-30.458,-29.589,-28.680,-27.737,-26.768,-25.780,-24.780,-23.778,-22.781
-11.596,-11.573,-11.550,-11.528,-11.506,-11.485,-11.465,-11.445,-11.426,-11.408,-11.390,-11.373,-11.357,-11.341,-11.326,-11.312,-11.298,-11.285,-11.272,-11.261,-11.250,-11.239,-11.230,-11.221,-11.213,-11.205,-11.198,-11.192,-11.187,-11.182,-11.178,-11.175,-11.172,-11.170,-11.169,-11.168,-11.169,-11.170,-11.171,-11.173,-11.177,-11.180,-11.185,-11.190,-11.196,-11.202,-11.209,-11.217,-11.226,-11.235,-11.245,-11.256,-11.267,-11.280,-11.292,-11.306,-11.320,-11.335,-11.350,-11.366,-11.383,-11.401,-11.419,-11.437,-11.457,-11.477,-11.498,-11.519,-11.541,-11.563
-26.213,-26.221,-26.230,-26.238,-26.246,-26.254,-26.262,-26.271,-26.279,-26.287,-26.296,-26.304,-26.312,-26.321,-26.329,-26.338,-26.346,-26.355,-26.363,-26.372,-26.381,-26.389,-26.398,-26.407,-26.415,-26.424,-26.433,-26.442,-26.450,-26.459,-26.468,-26.477,-26.486,-26.495,-26.503,-26.512,-26.521,-26.530,-26.539,-26.548,-26.557,-26.566,-26.575,-26.584,-26.593,-26.603,-26.612,-26.621,-26.630,-26.639,-26.648,-26.657,-26.667,-26.676,-26.685,-26.694,-26.703,-26.713,-26.722,-26.731,-26.740,-26.750,-26.759,-26.768,-26.778,-26.787,-26.796,-26.805,-26.815,-26.824
-26.337,-26.705,-27.051,-27.374,-27.673,-27.948,-28.197,-28.421,-28.620,-28.792,-28.937,-29.056,-29.147,-29.211,-29.248,-29.258,-29.240,-29.195,-29.122,-29.022,-28.896,-28.742,-28.562,-28.356,-28.124,-27.867,-27.585,-27.278,-26.948,-26.596,-26.221,-25.824,-25.408,-24.972,-24.518,-24.047,-23.561,-23.060,-22.546,-22.021,-21.487,-20.945,-20.396,-19.843,-19.288,-18.732,-18.178,-17.627,-17.081,-16.544,-16.016,-15.499,-14.996,-14.509,-14.039,-13.589,-13.160,-12.753,-12.371,-12.015,-11.687,-11.387,-11.117,-10.878,-10.671,-10.497,-10.356,-10.249,-10.177,-10.139
12.208,11.506,10.880,10.340,9.892,9.542,9.294,9.151,9.115,9.187,9.366,9.650,10.034,10.514,11.084,11.737,12.463,13.255,14.102,14.992,15.916,16.862,17.818,18.773,19.716,20.637,21.527,22.376,23.176,23.920,24.601,25.214,25.753,26.216,26.599,26.898,27.113,27.242,27.283,27.238,27.105,26.886,26.582,26.196,25.729,25.186,24.569,23.885,23.138,22.336,21.485,20.593,19.671,18.727,17.771,16.816,15.871,14.948,14.060,13.215,12.427,11.703,11.055,10.489,10.013,9.634,9.355,9.182,9.115,9.155
-18.086,-17.388,-16.739,-16.140,-15.596,-15.107,-14.678,-14.310,-14.005,-13.763,-13.588,-13.478,-13.435,-13.459,-13.549,-13.707,-13.929,-14.216,-14.567,-14.979,-15.450,-15.979,-16.563,-17.198,-17.882,-18.612,-19.383,-20.192,-21.035,-21.908,-22.807,-23.727,-24.664,-25.614,-26.573,-27.536,-28.499,-29.460,-30.413,-31.356,-32.285,-33.198,-34.092,-34.964,-35.813,-36.635,-37.431,-38.197,-38.934,-39.639,-40.313,-40.953,-41.561,-42.135,-42.675,-43.181,-43.653,-44.091,-44.494,-44.863,-45.198,-45.498,-45.765,-45.998,-46.198,-46.363,-46.496,-46.595,-46.660,-46.692
-46.579,-46.691,-47.178,-48.005,-49.115,-50.436,-51.893,-53.409,-54.918,-56.367,-57.713,-58.928,-59.991,-60.892,-61.625,-62.186,-62.576,-62.796,-62.845,-62.723,-62.432,-61.969,-61.334,-60.530,-59.559,-58.429,-57.156,-55.762,-54.282,-52.762,-51.263,-49.854,-48.613,-47.615,-46.927,-46.596,-46.648,-47.078,-47.855,-48.925,-50.219,-51.659,-53.170,-54.685,-56.146,-57.511,-58.747,-59.835,-60.762,-61.521,-62.110,-62.527,-62.773,-62.848,-62.754,-62.488,-62.052,-61.445,-60.667,-59.721,-58.616,-57.364,-55.987,-54.517,-53.000,-51.493,-50.065,-48.793,-47.752,-47.012
-82.439,-82.460,-82.480,-82.500,-82.518,-82.536,-82.553,-82.569,-82.584,-82.597,-82.610,-82.622,-82.632,-82.642,-82.650,-82.657,-82.663,-82.667,-82.671,-82.673,-82.674,-82.674,-82.672,-82.669,-82.666,-82.661,-82.654,-82.647,-82.638,-82.628,-82.618,-82.606,-82.593,-82.578,-82.563,-82.547,-82.530,-82.512,-82.493,-82.473,-82.452,-82.431,-82.409,-82.386,-82.363,-82.339,-82.314,-82.289,-82.264,-82.238,-82.212,-82.186,-82.160,-82.134,-82.108,-82.082,-82.056,-82.031,-82.006,-81.981,-81.957,-81.934,-81.911,-81.889,-81.867,-81.847,-81.828,-81.809,-81.792,-81.776
-62.364,-62.368,-62.372,-62.376,-62.380,-62.384,-62.388,-62.392,-62.396,-62.400,-62.404,-62.408,-62.411,-62.415,-62.419,-62.423,-62.427,-62.431,-62.435,-62.438,-62.442,-62.446,-62.450,-62.454,-62.458,-62.461,-62.465,-62.469,-62.473,-62.477,-62.480,-62.484,-62.488,-62.491,-62.495,-62.499,-62.503,-62.506,-62.510,-62.514,-62.517,-62.521,-62.525,-62.528,-62.532,-62.536,-62.539,-62.543,-62.546,-62.550,-62.554,-62.557,-62.561,-62.564,-62.568,-62.571,-62.575,-62.578,-62.582,-62.585,-62.589,-62.592,-62.596,-62.599,-62.602,-62.606,-62.609,-62.613,-62.616,-62.619
-7.111,-7.034,-6.951,-6.863,-6.770,-6.673,-6.570,-6.462,-6.350,-6.232,-6.110,-5.984,-5.853,-5.717,-5.577,-5.433,-5.285,-5.132,-4.976,-4.815,-4.651,-4.483,-4.312,-4.136,-3.958,-3.776,-3.591,-3.403,-3.212,-3.018,-2.822,-2.623,-2.421,-2.218,-2.012,-1.804,-1.594,-1.382,-1.169,-0.954,-0.738,-0.521,-0.303,-0.083,0.137,0.357,0.578,0.799,1.021,1.243,1.464,1.685,1.906,2.126,2.345,2.564,2.782,2.998,3.213,3.427,3.639,3.849,4.058,4.265,4.469,4.671,4.871,5.069,5.263,5.455
-76.470,-77.391,-78.147,-78.759,-79.242,-79.611,-79.875,-80.043,-80.118,-80.104,-79.998,-79.800,-79.502,-79.097,-78.574,-77.917,-77.109,-76.131,-74.959,-73.572,-71.956,-70.108,-68.051,-65.852,-63.630,-61.568,-59.890,-58.820,-58.520,-59.040,-60.295,-62.101,-64.228,-66.459,-68.629,-70.633,-72.419,-73.972,-75.298,-76.415,-77.345,-78.110,-78.729,-79.219,-79.594,-79.863,-80.036,-80.116,-80.107,-80.006,-79.813,-79.521,-79.122,-78.605,-77.956,-77.157,-76.188,-75.027,-73.653,-72.049,-70.213,-68.167,-65.973,-63.748,-61.672,-59.967,-58.859,-58.515,-58.991,-60.211
14.334,13.409,12.529,11.715,10.985,10.357,9.846,9.465,9.223,9.126,9.175,9.371,9.707,10.177,10.768,11.466,12.255,13.116,14.028,14.970,15.921,16.859,17.764,18.617,19.401,20.101,20.703,21.196,21.573,21.826,21.951,21.947,21.814,21.553,21.169,20.668,20.060,19.355,18.566,17.709,16.801,15.862,14.911,13.970,13.061,12.204,11.420,10.728,10.144,9.682,9.354,9.168,9.127,9.234,9.485,9.875,10.393,11.028,11.763,12.583,13.466,14.392,15.340,16.289,17.216,18.103,18.931,19.684,20.347,20.908
23.650,22.751,21.817,20.858,19.886,18.913,17.952,17.014,16.114,15.263,14.473,13.757,13.124,12.583,12.143,11.808,11.586,11.478,11.486,11.610,11.848,12.197,12.652,13.206,13.851,14.578,15.376,16.235,17.141,18.083,19.047,20.020,20.991,21.947,22.877,23.770,24.616,25.407,26.135,26.793,27.376,27.879,28.298,28.630,28.872,29.023,29.082,29.049,28.923,28.706,28.398,28.003,27.523,26.962,26.324,25.614,24.840,24.008,23.127,22.207,21.257,20.289,19.315,18.347,17.398,16.481,15.608,14.792,14.044,13.375
-17.113,-16.488,-15.851,-15.203,-14.544,-13.874,-13.194,-12.505,-11.807,-11.101,-10.387,-9.666,-8.939,-8.206,-7.468,-6.726,-5.981,-5.233,-4.483,-3.732,-2.981,-2.230,-1.481,-0.734,0.011,0.751,1.487,2.218,2.943,3.661,4.371,5.074,5.767,6.452,7.126,7.789,8.441,9.082,9.710,10.325,10.928,11.516,12.091,12.651,13.197,13.727,14.242,14.742,15.226,15.694,16.145,16.581,16.999,17.401,17.787,18.155,18.506,18.840,19.157,19.457,19.740,20.005,20.253,20.484,20.697,20.893,21.072,21.233,21.376,21.503
53.331,51.836,50.415,49.108,47.957,47.002,46.277,45.809,45.617,45.710,46.082,46.719,47.598,48.684,49.941,51.326,52.800,54.322,55.858,57.377,58.855,60.273,61.617,62.879,64.053,65.136,66.129,67.034,67.852,68.588,69.244,69.825,70.334,70.775,71.150,71.463,71.716,71.910,72.048,72.131,72.158,72.131,72.049,71.911,71.717,71.464,71.152,70.777,70.336,69.827,69.247,68.591,67.856,67.038,66.133,65.141,64.057,62.884,61.623,60.279,58.861,57.383,55.864,54.329,52.806,51.332,49.946,48.689,47.602,46.723
72.444,72.944,73.323,73.585,73.736,73.776,73.708,73.529,73.238,72.828,72.296,71.633,70.831,69.882,68.779,67.518,66.100,64.536,62.848,61.077,59.283,57.549,55.971,54.660,53.715,53.217,53.212,53.699,54.635,55.940,57.512,59.245,61.038,62.810,64.500,66.068,67.489,68.753,69.859,70.812,71.617,72.283,72.818,73.230,73.524,73.705,73.776,73.738,73.590,73.330,72.954,72.456,71.830,71.067,70.159,69.099,67.882,66.507,64.982,63.325,61.572,59.778,58.017,56.386,54.990,53.934,53.307,53.163,53.517,54.335
-35.551,-34.669,-33.907,-33.278,-32.794,-32.464,-32.295,-32.291,-32.450,-32.771,-33.247,-33.869,-34.624,-35.499,-36.479,-37.545,-38.680,-39.865,-41.085,-42.320,-43.556,-44.779,-45.975,-47.135,-48.249,-49.310,-50.312,-51.251,-52.123,-52.927,-53.661,-54.323,-54.915,-55.436,-55.886,-56.266,-56.576,-56.818,-56.991,-57.095,-57.131,-57.100,-57.000,-56.833,-56.596,-56.291,-55.916,-55.471,-54.955,-54.369,-53.711,-52.983,-52.184,-51.317,-50.383,-49.385,-48.328,-47.218,-46.061,-44.867,-43.645,-42.410,-41.174,-39.953,-38.764,-37.625,-36.553,-35.567,-34.684,-33.919
-65.652,-66.017,-66.359,-66.678,-66.975,-67.251,-67.505,-67.739,-67.952,-68.145,-68.319,-68.473,-68.609,-68.725,-68.823,-68.903,-68.965,-69.009,-69.034,-69.042,-69.032,-69.005,-68.959,-68.895,-68.813,-68.713,-68.594,-68.457,-68.300,-68.124,-67.929,-67.713,-67.478,-67.221,-66.943,-66.643,-66.321,-65.977,-65.609,-65.218,-64.803,-64.363,-63.898,-63.408,-62.893,-62.351,-61.784,-61.191,-60.572,-59.928,-59.259,-58.566,-57.850,-57.112,-56.353,-55.577,-54.784,-53.978,-53.162,-52.339,-51.514,-50.689,-49.871,-49.064,-48.273,-47.504,-46.763,-46.054,-45.385,-44.761
-21.073,-20.216,-19.419,-18.690,-18.036,-17.464,-16.981,-16.592,-16.300,-16.109,-16.021,-16.037,-16.156,-16.378,-16.699,-17.118,-17.628,-18.225,-18.903,-19.653,-20.470,-21.343,-22.264,-23.224,-24.213,-25.222,-26.242,-27.263,-28.278,-29.277,-30.254,-31.201,-32.112,-32.982,-33.806,-34.579,-35.299,-35.961,-36.565,-37.106,-37.585,-37.999,-38.347,-38.629,-38.845,-38.993,-39.073,-39.086,-39.030,-38.908,-38.717,-38.460,-38.136,-37.746,-37.292,-36.774,-36.193,-35.552,-34.853,-34.100,-33.294,-32.441,-31.544,-30.610,-29.644,-28.652,-27.642,-26.622,-25.601,-24.587
30.907,31.854,32.782,33.689,34.572,35.429,36.260,37.061,37.833,38.575,39.285,39.963,40.608,41.220,41.799,42.345,42.856,43.335,43.780,44.191,44.569,44.914,45.226,45.505,45.752,45.966,46.147,46.296,46.413,46.498,46.551,46.572,46.561,46.519,46.444,46.337,46.198,46.027,45.823,45.588,45.319,45.017,44.683,44.316,43.915,43.481,43.013,42.512,41.977,41.409,40.807,40.172,39.505,38.805,38.073,37.311,36.519,35.697,34.848,33.973,33.074,32.153,31.211,30.252,29.278,28.293,27.298,26.299,25.297,24.298
-51.307,-50.310,-49.219,-48.047,-46.809,-45.525,-44.218,-42.918,-41.654,-40.461,-39.373,-38.423,-37.643,-37.059,-36.692,-36.555,-36.652,-36.981,-37.529,-38.277,-39.200,-40.267,-41.444,-42.698,-43.995,-45.302,-46.592,-47.839,-49.024,-50.130,-51.143,-52.056,-52.861,-53.553,-54.130,-54.590,-54.932,-55.156,-55.262,-55.249,-55.118,-54.868,-54.500,-54.015,-53.412,-52.696,-51.867,-50.932,-49.897,-48.774,-47.574,-46.315,-45.019,-43.712,-42.422,-41.181,-40.025,-38.986,-38.099,-37.392,-36.890,-36.611,-36.565,-36.753,-37.168,-37.797,-38.616,-39.598,-40.712,-41.924
